make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption,co2,cluster
GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A6,X,25,260,1
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,25,260,1
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A6,X,24,271,1
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,16,414,0
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,15,432,0
GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,X,15,432,0
GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,E,11,414,0
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,16,416,0
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,15,437,0
GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,X,15,437,0
GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,E,11,418,0
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,X,24,274,1
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,E,17,274,1
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,292,0
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,E,16,275,0
GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,20,322,0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,X,23,288,1
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,E,16,288,1
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,299,0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,16,280,0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,20,327,0
GMC,TERRAIN,SUV - SMALL,2.4,4,A6,X,31,209,2
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,X,31,209,2
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,E,21,214,1
GMC,TERRAIN,SUV - SMALL,3.6,6,A6,X,23,278,1
GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,28,230,2
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,22,290,1
GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,22,292,0
GMC,YUKON,SUV - STANDARD,5.3,8,A6,E,16,275,0
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,X,22,299,0
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,E,16,282,0
GMC,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A6,Z,20,322,0
GMC,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,20,317,0
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,22,292,0
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,E,16,275,0
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,21,306,0
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,E,15,306,0
GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A6,Z,19,334,0
GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,20,329,0
HONDA,ACCORD,MID-SIZE,2.4,4,AV,X,36,179,2
HONDA,ACCORD,MID-SIZE,2.4,4,AV7,X,35,184,2
HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,32,200,2
HONDA,ACCORD,MID-SIZE,3.5,6,A6,X,31,209,1
HONDA,ACCORD,MID-SIZE,3.5,6,AS6,X,30,219,1
HONDA,ACCORD,MID-SIZE,3.5,6,M6,X,26,251,1
HONDA,ACCORD HYBRID,MID-SIZE,2.0,4,AV,X,56,115,2
HONDA,CIVIC,COMPACT,1.8,4,AV,X,40,163,2
HONDA,CIVIC,COMPACT,1.8,4,AV7,X,39,166,2
HONDA,CIVIC,COMPACT,1.8,4,M5,X,37,177,2
HONDA,CIVIC Si,COMPACT,2.4,4,M6,Z,30,216,2
HONDA,CIVIC HYBRID,COMPACT,1.5,4,AV,X,54,120,2
HONDA,CR-V,SUV - SMALL,2.4,4,AV,X,36,179,2
HONDA,CR-V AWD,SUV - SMALL,2.4,4,AV,X,34,191,2
HONDA,CR-Z,TWO-SEATER,1.5,4,AV7,X,45,145,2
HONDA,CR-Z,TWO-SEATER,1.5,4,M6,X,41,159,2
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,44,147,2
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,42,156,2
HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,39,168,2
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,27,244,1
HONDA,PILOT,SUV - SMALL,3.5,6,A5,X,25,264,1
HONDA,PILOT 4WD,SUV - SMALL,3.5,6,A5,X,24,276,1
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,37,177,2
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,37,175,2
HYUNDAI,ELANTRA,MID-SIZE,1.8,4,AS6,X,38,172,2
HYUNDAI,ELANTRA,MID-SIZE,1.8,4,M6,X,37,177,2
HYUNDAI,ELANTRA,MID-SIZE,2.0,4,AS6,X,34,191,2
HYUNDAI,ELANTRA,MID-SIZE,2.0,4,M6,X,33,196,2
HYUNDAI,ELANTRA COUPE,MID-SIZE,2.0,4,AS6,X,34,191,2
HYUNDAI,ELANTRA COUPE,MID-SIZE,2.0,4,M6,X,34,191,2
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,AS6,X,33,198,2
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,M6,X,33,196,2
HYUNDAI,EQUUS,FULL-SIZE,5.0,8,AS8,Z,21,306,0
HYUNDAI,GENESIS AWD,FULL-SIZE,3.8,6,AS8,X,23,278,1
HYUNDAI,GENESIS AWD,FULL-SIZE,5.0,8,AS8,Z,20,327,0
HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,AS8,Z,23,283,1
HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,M6,Z,23,285,1
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,25,260,1
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,25,264,1
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,27,237,2
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.0,4,AS6,X,25,264,1
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,25,255,1
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,23,287,1
HYUNDAI,SONATA,FULL-SIZE,2.0,4,AS6,X,31,209,2
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,34,193,2
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,34,193,2
HYUNDAI,SONATA HYBRID,MID-SIZE,2.4,4,AS6,X,45,145,2
HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.4,4,AS6,X,45,145,2
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,AS6,X,30,214,2
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,M6,X,28,232,2
HYUNDAI,TUCSON,SUV - SMALL,2.4,4,AS6,X,28,230,2
HYUNDAI,TUCSON AWD,SUV - SMALL,2.0,4,AS6,X,27,239,2
HYUNDAI,TUCSON AWD,SUV - SMALL,2.4,4,AS6,X,27,244,1
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,37,177,2
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,35,184,2
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,32,202,2
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,33,196,2
INFINITI,Q50,MID-SIZE,3.7,6,AS7,Z,27,237,1
INFINITI,Q50 AWD,MID-SIZE,3.7,6,AS7,Z,26,248,1
INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS7,Z,38,172,2
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,34,189,2
INFINITI,Q60,SUBCOMPACT,3.7,6,AS7,Z,26,246,1
INFINITI,Q60,SUBCOMPACT,3.7,6,M6,Z,24,267,1
INFINITI,Q60 AWD,SUBCOMPACT,3.7,6,AS7,Z,25,264,1
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,24,269,1
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,M6,Z,23,283,1
INFINITI,Q70,MID-SIZE,3.7,6,AS7,Z,26,253,1
INFINITI,Q70,MID-SIZE,5.6,8,AS7,Z,23,285,0
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,24,267,1
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,22,297,0
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,38,172,2
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,24,274,1
INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,28,232,1
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,26,246,1
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,32,200,2
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,22,294,1
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,19,338,0
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,27,237,1
JAGUAR,F-TYPE COUPE,TWO-SEATER,3.0,6,AS8,Z,27,237,1
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,27,244,1
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,AS8,Z,27,244,1
JAGUAR,F-TYPE V8 R COUPE,TWO-SEATER,5.0,8,AS8,Z,22,294,0
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,22,294,0
JAGUAR,XF,MID-SIZE,2.0,4,AS8,Z,27,242,2
JAGUAR,XF AWD,MID-SIZE,3.0,6,AS8,Z,24,267,1
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,Z,21,304,0
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,E,16,290,0
JAGUAR,XFR-S,MID-SIZE,5.0,8,AS8,Z,21,304,0
JAGUAR,XJ AWD,FULL-SIZE,3.0,6,AS8,Z,23,285,1
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,21,306,0
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,16,280,0
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3.0,6,AS8,Z,23,288,1
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,21,306,0
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,16,280,0
JAGUAR,XJR,FULL-SIZE,5.0,8,AS8,Z,21,306,0
JAGUAR,XJR LWB,FULL-SIZE,5.0,8,AS8,Z,21,306,0
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,21,313,0
JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,AS6,Z,21,308,0
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,21,313,0
JAGUAR,XKR-S COUPE,MINICOMPACT,5.0,8,AS6,Z,21,308,0
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,30,218,2
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,X,30,218,2
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,22,206,1
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,29,228,1
JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,28,230,2
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,X,28,230,2
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,21,219,1
JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,28,235,1
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,28,232,2
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,26,251,1
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,26,251,1
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,A9,X,26,248,1
JEEP,COMPASS,SUV - SMALL,2.0,4,AV,X,29,228,2
JEEP,COMPASS,SUV - SMALL,2.0,4,M5,X,31,212,2
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,28,230,2
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,30,214,2
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,28,235,2
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,29,223,2
JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,25,255,1
JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3.0,6,A8,D,29,267,1
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,X,23,278,1
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,E,18,250,1
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,19,338,0
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.4,8,A8,Z,18,363,0
JEEP,PATRIOT,SUV - SMALL,2.0,4,AV,X,29,228,2
JEEP,PATRIOT,SUV - SMALL,2.0,4,M5,X,31,212,2
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,28,230,2
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,30,214,2
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,28,235,2
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,29,223,2
JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,25,255,1
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,32,202,2
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,30,216,2
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,23,195,2
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,32,202,2
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,29,225,2
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,22,294,1
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,22,294,1
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,21,308,1
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,21,308,1
KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,26,246,1
KIA,FORTE,MID-SIZE,1.8,4,AS6,X,37,175,2
KIA,FORTE,MID-SIZE,1.8,4,M6,X,36,182,2
KIA,FORTE,MID-SIZE,2.0,4,AS6,X,34,191,2
KIA,FORTE,MID-SIZE,2.0,4,M6,X,33,196,2
KIA,FORTE 5,FULL-SIZE,1.6,4,AS6,X,29,223,2
KIA,FORTE 5,FULL-SIZE,1.6,4,M6,X,29,225,2
KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,33,196,2
KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,34,193,2
KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,30,216,2
KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,29,221,2
KIA,FORTE KOUP,COMPACT,2.0,4,AS6,X,33,198,2
KIA,FORTE KOUP,COMPACT,2.0,4,M6,X,32,202,2
KIA,K900,FULL-SIZE,3.8,6,AS8,X,25,260,1
KIA,K900,FULL-SIZE,5.0,8,AS8,Z,21,306,0
KIA,OPTIMA,MID-SIZE,2.0,4,AS6,X,29,228,2
KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,32,200,2
KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,45,145,2
KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,AS6,X,44,147,2
KIA,RIO,COMPACT,1.6,4,AS6,X,37,177,2
KIA,RIO,COMPACT,1.6,4,M6,X,37,177,2
KIA,RIO ECO,COMPACT,1.6,4,AS6,X,37,175,2
KIA,RONDO,STATION WAGON - MID-SIZE,2.0,4,AS6,X,30,214,2
KIA,RONDO,STATION WAGON - MID-SIZE,2.0,4,M6,X,30,214,2
KIA,SEDONA,MINIVAN,3.3,6,AS6,X,24,267,1
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,25,262,1
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,23,288,1
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,27,239,2
KIA,SORENTO,SUV - SMALL,3.3,6,AS6,X,25,255,1
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,26,251,1
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,24,271,1
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,32,205,2
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,31,207,2
KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,31,207,2
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2.0,4,AS6,X,32,202,2
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,28,230,2
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,25,260,1
KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,AS6,X,25,260,1
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,26,246,1
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,16,412,0
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,14,453,0
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,AM7,Z,19,334,0
LAMBORGHINI,VENENO ROADSTER,TWO-SEATER,6.5,12,AM7,Z,15,423,0
LAND ROVER,LR2,SUV - SMALL,2.0,4,AS6,Z,24,274,1
LAND ROVER,LR4,SUV - STANDARD,3.0,6,AS8,Z,20,329,1
LAND ROVER,RANGE ROVER,SUV - STANDARD,3.0,6,AS8,Z,23,283,1
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,19,347,0
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,E,13,342,0
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5.0,8,AS8,Z,19,347,0
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5.0,8,AS8,E,13,342,0
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2.0,4,AS9,Z,29,223,2
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2.0,4,AS9,Z,29,223,2
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3.0,6,AS8,Z,23,285,1
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,19,338,0
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,E,14,331,0
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,50,131,2
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,48,136,2
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,29,221,1
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,27,244,1
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,26,253,1
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,38,172,2
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,20,320,0
LEXUS,IS 250,COMPACT,2.5,6,AS6,Z,29,221,1
LEXUS,IS 250 AWD,COMPACT,2.5,6,AS6,Z,27,239,1
LEXUS,IS 250 C,SUBCOMPACT,2.5,6,AS6,Z,29,221,1
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,27,244,1
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,26,253,1
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,27,244,1
LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,23,283,0
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,22,297,0
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,22,297,0
LEXUS,LS 600h L,MID-SIZE,5.0,8,AV8,Z,25,264,0
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS6,Z,17,382,0
LEXUS,NX 200t AWD,SUV - SMALL,2.0,4,AS6,Z,29,221,2
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,29,228,2
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,38,170,2
LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,27,244,1
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,26,253,1
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,22,290,0
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,24,269,1
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,25,255,1
LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,34,189,2
LINCOLN,MKC AWD,SUV - SMALL,2.0,4,AS6,X,26,251,1
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,25,258,1
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,24,274,1
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,25,258,1
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,22,294,1
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2.0,4,AS6,X,28,232,2
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,23,281,1
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,23,278,1
LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,32,205,2
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,25,260,1
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,49,133,2
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,20,327,1
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,20,331,1
MASERATI,GHIBLI,MID-SIZE,3.0,6,AS8,Z,22,292,1
MASERATI,GHIBLI AWD,MID-SIZE,3.0,6,AS8,Z,22,294,1
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,19,347,0
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,19,350,0
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,19,334,0
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,AS8,Z,22,299,1
MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,34,189,2
MAZDA,CX-5,SUV - SMALL,2.0,4,M6,X,35,184,2
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,33,198,2
MAZDA,CX-5 4WD,SUV - SMALL,2.0,4,AS6,X,33,196,2
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,31,207,2
MAZDA,CX-9,SUV - SMALL,3.7,6,AS6,X,23,283,1
MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,AS6,X,22,292,1
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,41,159,2
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.0,4,M6,X,40,161,2
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,38,170,2
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,39,166,2
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,35,184,2
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,AS6,X,40,161,2
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.0,4,M6,X,40,163,2
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,37,177,2
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,39,166,2
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,35,186,2
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,29,221,2
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,29,225,2
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,37,175,2
MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,35,186,2
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,39,168,2
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,28,232,2
MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,29,221,2
MAZDA,MX-5,TWO-SEATER,2.0,4,M6,Z,29,228,2
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AS7,Z,35,184,2
MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2.0,4,AS7,Z,32,205,2
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.8,4,AS7,Z,30,216,2
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,AS7,Z,31,207,2
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,27,244,1
MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,27,242,1
MERCEDES-BENZ,C 400 4MATIC,COMPACT,3.0,6,AS7,Z,29,228,1
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.2,8,AS7,Z,18,354,0
MERCEDES-BENZ,CLA 250,SUBCOMPACT,2.0,4,AS7,Z,35,186,2
MERCEDES-BENZ,CLA 250 4MATIC,SUBCOMPACT,2.0,4,AS7,Z,32,202,2
MERCEDES-BENZ,CLA 45 AMG,COMPACT,2.0,4,AS7,Z,31,209,2
MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3.0,6,AS7,Z,27,242,1
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,23,288,0
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,AS7,Z,22,301,0
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,AS7,D,38,200,2
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,AS7,Z,28,235,1
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3.0,6,AS7,Z,27,239,1
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,AS7,Z,26,248,1
